Ref,CensusYear,Category,Region,RegionName,Grade,GradeName,Age,Total,Male,Female
10809,2016,Orphans,15,Kavango West,207,Grade  7,21,1,1,0
10810,2016,Orphans,15,Kavango West,206,Grade  6,22,1,0,1
10811,2016,Orphans,15,Kavango West,208,Grade  8,13,9,3,6
10812,2016,Orphans,15,Kavango West,208,Grade  8,14,70,27,43
10813,2016,Orphans,15,Kavango West,208,Grade  8,15,102,44,58
10814,2016,Orphans,15,Kavango West,208,Grade  8,16,132,61,71
10815,2016,Orphans,15,Kavango West,208,Grade  8,17,153,82,71
10816,2016,Orphans,15,Kavango West,208,Grade  8,18,141,89,52
10817,2016,Orphans,15,Kavango West,212,Grade 12,18,16,8,8
10818,2016,Orphans,15,Kavango West,207,Grade  7,20,5,3,2
10819,2016,Orphans,15,Kavango West,206,Grade  6,12,65,29,36
10820,2016,Orphans,15,Kavango West,205,Grade  5,14,116,62,54
10821,2016,Orphans,15,Kavango West,205,Grade  5,15,69,37,32
10822,2016,Orphans,15,Kavango West,205,Grade  5,16,59,34,25
10823,2017,Orphans,15,Kavango West,212,Grade 12,25,5,3,2
10824,2016,Orphans,15,Kavango West,205,Grade  5,18,7,7,0
10825,2016,Orphans,15,Kavango West,206,Grade  6,19,2,2,0
10826,2016,Orphans,15,Kavango West,205,Grade  5,20,1,1,0
10827,2016,Orphans,15,Kavango West,207,Grade  7,12,7,3,4
10828,2016,Orphans,15,Kavango West,206,Grade  6,11,4,2,2
10829,2016,Orphans,15,Kavango West,207,Grade  7,11,1,1,0
10830,2016,Orphans,15,Kavango West,206,Grade  6,13,91,38,53
10831,2016,Orphans,15,Kavango West,206,Grade  6,14,97,36,61
10832,2016,Orphans,15,Kavango West,206,Grade  6,15,77,38,39
10833,2016,Orphans,15,Kavango West,206,Grade  6,16,70,36,34
10834,2016,Orphans,15,Kavango West,206,Grade  6,17,46,25,21
10835,2016,Orphans,15,Kavango West,206,Grade  6,18,24,19,5
10836,2016,Orphans,15,Kavango West,206,Grade  6,20,5,4,1
10837,2016,Orphans,15,Kavango West,208,Grade  8,21,16,11,5
10838,2016,Orphans,15,Kavango West,205,Grade  5,9,1,1,0
10839,2016,Orphans,15,Kavango West,211,Grade 11,18,33,19,14
10840,2016,Orphans,15,Kavango West,210,Grade 10,20,47,25,22
10841,2016,Orphans,15,Kavango West,210,Grade 10,21,34,13,21
10842,2016,Orphans,15,Kavango West,210,Grade 10,22,15,7,8
10843,2016,Orphans,15,Kavango West,210,Grade 10,23,14,5,9
10844,2016,Orphans,15,Kavango West,210,Grade 10,24,2,0,2
10845,2016,Orphans,15,Kavango West,210,Grade 10,25,3,3,0
10846,2016,Orphans,15,Kavango West,211,Grade 11,15,1,0,1
10847,2016,Orphans,15,Kavango West,208,Grade  8,19,87,50,37
10848,2016,Orphans,15,Kavango West,211,Grade 11,17,23,9,14
10849,2016,Orphans,15,Kavango West,210,Grade 10,17,62,22,40
10850,2016,Orphans,15,Kavango West,211,Grade 11,19,34,14,20
10851,2016,Orphans,15,Kavango West,211,Grade 11,20,35,17,18
10852,2016,Orphans,15,Kavango West,211,Grade 11,21,25,17,8
10853,2016,Orphans,15,Kavango West,211,Grade 11,22,12,5,7
10854,2016,Orphans,15,Kavango West,211,Grade 11,23,12,7,5
10855,2016,Orphans,15,Kavango West,211,Grade 11,24,3,3,0
10856,2016,Orphans,15,Kavango West,211,Grade 11,25,2,1,1
10857,2016,Orphans,15,Kavango West,211,Grade 11,16,11,6,5
10858,2016,Orphans,15,Kavango West,209,Grade  9,20,70,40,30
10859,2016,Orphans,15,Kavango West,208,Grade  8,22,4,2,2
10860,2016,Orphans,15,Kavango West,208,Grade  8,23,2,1,1
10861,2016,Orphans,15,Kavango West,208,Grade  8,24,1,1,0
10862,2016,Orphans,15,Kavango West,209,Grade  9,14,15,10,5
10863,2016,Orphans,15,Kavango West,209,Grade  9,15,46,21,25
10864,2016,Orphans,15,Kavango West,209,Grade  9,16,92,42,50
10865,2016,Orphans,15,Kavango West,209,Grade  9,17,65,30,35
10866,2016,Orphans,15,Kavango West,210,Grade 10,19,53,34,19
10867,2016,Orphans,15,Kavango West,209,Grade  9,19,63,29,34
10868,2016,Orphans,15,Kavango West,210,Grade 10,18,65,39,26
10869,2016,Orphans,15,Kavango West,209,Grade  9,21,37,22,15
10870,2016,Orphans,15,Kavango West,209,Grade  9,22,15,11,4
10871,2016,Orphans,15,Kavango West,209,Grade  9,23,10,7,3
10872,2016,Orphans,15,Kavango West,209,Grade  9,24,1,0,1
10873,2016,Orphans,15,Kavango West,210,Grade 10,14,2,0,2
10874,2016,Orphans,15,Kavango West,210,Grade 10,15,10,6,4
10875,2016,Orphans,15,Kavango West,210,Grade 10,16,40,17,23
10876,2016,Orphans,15,Kavango West,205,Grade  5,13,121,77,44
10877,2016,Orphans,15,Kavango West,209,Grade  9,18,92,53,39
10878,2016,Orphans,15,Kavango West,206,Grade  6,21,1,1,0
10879,2017,Orphans,15,Kavango West,417,Special Grade  7,15,2,0,2
10880,2017,Orphans,15,Kavango West,420,Special Grade 10,24,1,1,0
10881,2017,Orphans,15,Kavango West,420,Special Grade 10,22,2,2,0
10882,2017,Orphans,15,Kavango West,420,Special Grade 10,20,1,1,0
10883,2017,Orphans,15,Kavango West,420,Special Grade 10,18,1,1,0
10884,2017,Orphans,15,Kavango West,419,Special Grade  9,24,1,1,0
10885,2017,Orphans,15,Kavango West,419,Special Grade  9,23,1,1,0
10886,2017,Orphans,15,Kavango West,419,Special Grade  9,20,1,0,1
10887,2017,Orphans,15,Kavango West,417,Special Grade  7,16,2,0,2
10888,2017,Orphans,15,Kavango West,418,Special Grade  8,22,1,1,0
10889,2017,Orphans,15,Kavango West,418,Special Grade  8,20,1,0,1
10890,2017,Orphans,15,Kavango West,418,Special Grade  8,19,3,2,1
10891,2017,Orphans,15,Kavango West,418,Special Grade  8,18,2,2,0
10892,2017,Orphans,15,Kavango West,418,Special Grade  8,16,2,2,0
10893,2017,Orphans,15,Kavango West,417,Special Grade  7,18,1,1,0
10894,2017,Orphans,15,Kavango West,418,Special Grade  8,25,1,0,1
10895,2016,Orphans,16,Khomas,206,Grade  6,11,40,17,23
10896,2016,Orphans,16,Khomas,206,Grade  6,12,257,97,160
10897,2016,Orphans,16,Khomas,206,Grade  6,13,193,95,98
10898,2016,Orphans,16,Khomas,206,Grade  6,14,96,52,44
10899,2016,Orphans,16,Khomas,206,Grade  6,10,3,2,1
10900,2016,Orphans,16,Khomas,206,Grade  6,16,21,16,5
10901,2016,Orphans,16,Khomas,205,Grade  5,13,71,36,35
10902,2016,Orphans,16,Khomas,206,Grade  6,15,42,30,12
10903,2016,Orphans,16,Khomas,205,Grade  5,19,1,0,1
10904,2016,Orphans,16,Khomas,205,Grade  5,17,2,1,1
10905,2016,Orphans,16,Khomas,205,Grade  5,16,2,1,1
10906,2016,Orphans,16,Khomas,205,Grade  5,11,310,151,159
10907,2016,Orphans,16,Khomas,205,Grade  5,14,29,14,15
10908,2016,Orphans,16,Khomas,205,Grade  5,12,180,92,88
10909,2016,Orphans,16,Khomas,206,Grade  6,17,5,5,0
10910,2016,Orphans,16,Khomas,208,Grade  8,14,264,115,149
10911,2016,Orphans,16,Khomas,205,Grade  5,15,13,8,5
10912,2016,Orphans,16,Khomas,205,Grade  5,10,65,24,41
10913,2016,Orphans,16,Khomas,208,Grade  8,18,7,5,2
10914,2016,Orphans,16,Khomas,208,Grade  8,17,70,35,35
10915,2016,Orphans,16,Khomas,100,Pre-Primary,12,1,1,0
10916,2016,Orphans,16,Khomas,208,Grade  8,16,130,80,50
10917,2016,Orphans,16,Khomas,500,Handicapped,9,2,1,1
10918,2016,Orphans,16,Khomas,208,Grade  8,15,186,93,93
10919,2016,Orphans,16,Khomas,207,Grade  7,18,3,2,1
10920,2016,Orphans,16,Khomas,208,Grade  8,13,45,21,24
10921,2016,Orphans,16,Khomas,207,Grade  7,11,1,0,1
10922,2016,Orphans,16,Khomas,207,Grade  7,17,13,8,5
10923,2016,Orphans,16,Khomas,207,Grade  7,16,33,20,13
10924,2016,Orphans,16,Khomas,207,Grade  7,15,94,55,39
10925,2016,Orphans,16,Khomas,207,Grade  7,14,206,84,122
10926,2016,Orphans,16,Khomas,207,Grade  7,13,330,133,197
10927,2016,Orphans,16,Khomas,207,Grade  7,12,50,19,31
10928,2016,Orphans,16,Khomas,203,Grade  3,16,2,2,0
10929,2016,Orphans,16,Khomas,201,Grade  1,13,3,1,2
10930,2016,Orphans,16,Khomas,202,Grade  2,13,1,1,0
10931,2016,Orphans,16,Khomas,202,Grade  2,11,6,3,3
10932,2016,Orphans,16,Khomas,202,Grade  2,10,18,11,7
10933,2016,Orphans,16,Khomas,201,Grade  1,9,8,3,5
10934,2016,Orphans,16,Khomas,201,Grade  1,8,52,28,24
10935,2016,Orphans,16,Khomas,201,Grade  1,7,215,94,121
10936,2016,Orphans,16,Khomas,203,Grade  3,9,270,130,140
10937,2016,Orphans,16,Khomas,201,Grade  1,15,1,0,1
10938,2016,Orphans,16,Khomas,202,Grade  2,8,220,97,123
10939,2016,Orphans,16,Khomas,201,Grade  1,11,2,0,2
10940,2016,Orphans,16,Khomas,201,Grade  1,10,2,1,1
10941,2016,Orphans,16,Khomas,100,Pre-Primary,8,4,3,1
10942,2016,Orphans,16,Khomas,100,Pre-Primary,7,15,7,8
10943,2016,Orphans,16,Khomas,100,Pre-Primary,6,75,41,34
10944,2016,Orphans,16,Khomas,100,Pre-Primary,5,27,11,16
10945,2016,Orphans,16,Khomas,201,Grade  1,6,44,26,18
10946,2016,Orphans,16,Khomas,209,Grade  9,20,3,0,3
10947,2016,Orphans,16,Khomas,204,Grade  4,15,2,2,0
10948,2016,Orphans,16,Khomas,204,Grade  4,14,8,6,2
10949,2016,Orphans,16,Khomas,204,Grade  4,13,16,9,7
10950,2016,Orphans,16,Khomas,204,Grade  4,12,51,25,26
10951,2016,Orphans,16,Khomas,204,Grade  4,11,137,69,68
10952,2016,Orphans,16,Khomas,204,Grade  4,10,231,100,131
10953,2016,Orphans,16,Khomas,202,Grade  2,6,1,1,0
10954,2016,Orphans,16,Khomas,203,Grade  3,8,29,12,17
10955,2016,Orphans,16,Khomas,202,Grade  2,7,44,20,24
10956,2016,Orphans,16,Khomas,203,Grade  3,15,2,1,1
10957,2016,Orphans,16,Khomas,203,Grade  3,13,7,4,3
10958,2016,Orphans,16,Khomas,203,Grade  3,12,11,9,2
10959,2016,Orphans,16,Khomas,203,Grade  3,11,38,26,12
10960,2016,Orphans,16,Khomas,203,Grade  3,10,124,70,54
10961,2016,Orphans,16,Khomas,202,Grade  2,9,107,53,54
10962,2016,Orphans,16,Khomas,204,Grade  4,9,53,24,29
10963,2016,Orphans,16,Khomas,208,Grade  8,19,3,2,1
10964,2016,Orphans,16,Khomas,322,Intermediate Vocational,21,2,0,2
10965,2016,Orphans,16,Khomas,401,Special Education Class,9,1,0,1
10966,2016,Orphans,16,Khomas,401,Special Education Class,8,1,0,1
10967,2016,Orphans,16,Khomas,401,Special Education Class,15,2,1,1
10968,2016,Orphans,16,Khomas,401,Special Education Class,14,1,1,0
10969,2016,Orphans,16,Khomas,401,Special Education Class,13,4,1,3
10970,2016,Orphans,16,Khomas,401,Special Education Class,12,4,3,1
10971,2016,Orphans,16,Khomas,212,Grade 12,25,1,1,0
10972,2016,Orphans,16,Khomas,401,Special Education Class,10,2,2,0
10973,2016,Orphans,16,Khomas,420,Special Grade 10,18,1,0,1
10974,2016,Orphans,16,Khomas,322,Intermediate Vocational,20,4,0,4
10975,2016,Orphans,16,Khomas,322,Intermediate Vocational,19,1,0,1
10976,2016,Orphans,16,Khomas,322,Intermediate Vocational,17,1,1,0
10977,2016,Orphans,16,Khomas,321,Elementary Vocational,19,1,1,0
10978,2016,Orphans,16,Khomas,321,Elementary Vocational,17,2,2,0
10979,2016,Orphans,16,Khomas,209,Grade  9,18,68,35,33
10980,2016,Orphans,16,Khomas,401,Special Education Class,11,1,0,1
10981,2016,Orphans,16,Khomas,422,Special Grade 12,18,1,1,0
10982,2016,Orphans,16,Khomas,500,Handicapped,18,2,0,2
10983,2016,Orphans,16,Khomas,500,Handicapped,17,3,1,2
10984,2016,Orphans,16,Khomas,500,Handicapped,16,5,2,3
10985,2016,Orphans,16,Khomas,500,Handicapped,15,4,4,0
10986,2016,Orphans,16,Khomas,500,Handicapped,14,3,1,2
10987,2016,Orphans,16,Khomas,500,Handicapped,13,3,1,2
10988,2016,Orphans,16,Khomas,419,Special Grade  9,17,2,0,2
10989,2016,Orphans,16,Khomas,422,Special Grade 12,19,1,1,0
10990,2016,Orphans,16,Khomas,419,Special Grade  9,18,3,0,3
10991,2016,Orphans,16,Khomas,422,Special Grade 12,17,1,1,0
10992,2016,Orphans,16,Khomas,421,Special Grade 11,20,1,1,0
10993,2016,Orphans,16,Khomas,421,Special Grade 11,19,1,1,0
10994,2016,Orphans,16,Khomas,421,Special Grade 11,17,2,1,1
10995,2016,Orphans,16,Khomas,420,Special Grade 10,20,1,0,1
10996,2016,Orphans,16,Khomas,420,Special Grade 10,19,3,0,3
10997,2016,Orphans,16,Khomas,212,Grade 12,24,2,0,2
10998,2016,Orphans,16,Khomas,500,Handicapped,12,4,2,2
10999,2016,Orphans,16,Khomas,100,Pre-Primary,16,1,1,0
11000,2016,Orphans,16,Khomas,210,Grade 10,19,34,17,17
11001,2016,Orphans,16,Khomas,210,Grade 10,18,84,38,46
11002,2016,Orphans,16,Khomas,210,Grade 10,17,159,67,92
11003,2016,Orphans,16,Khomas,210,Grade 10,16,191,68,123
11004,2016,Orphans,16,Khomas,210,Grade 10,15,41,17,24
11005,2016,Orphans,16,Khomas,210,Grade 10,14,3,0,3
11006,2016,Orphans,16,Khomas,213,Grade 13 / A level,19,2,0,2
11007,2016,Orphans,16,Khomas,209,Grade  9,19,13,10,3
11008,2016,Orphans,16,Khomas,211,Grade 11,16,31,14,17
11009,2016,Orphans,16,Khomas,209,Grade  9,17,96,51,45
11010,2016,Orphans,16,Khomas,209,Grade  9,16,170,78,92
11011,2016,Orphans,16,Khomas,209,Grade  9,15,199,75,124
11012,2016,Orphans,16,Khomas,209,Grade  9,14,41,17,24
11013,2016,Orphans,16,Khomas,208,Grade  8,23,1,0,1
11014,2016,Orphans,16,Khomas,208,Grade  8,21,1,1,0
11015,2017,Orphans,16,Khomas,422,Special Grade 12,18,5,0,5
11016,2016,Orphans,16,Khomas,211,Grade 11,24,2,1,1
11017,2016,Orphans,16,Khomas,212,Grade 12,23,3,1,2
11018,2016,Orphans,16,Khomas,212,Grade 12,22,6,1,5
11019,2016,Orphans,16,Khomas,212,Grade 12,21,20,6,14
11020,2016,Orphans,16,Khomas,212,Grade 12,20,37,20,17
11021,2016,Orphans,16,Khomas,212,Grade 12,19,84,35,49
11022,2016,Orphans,16,Khomas,212,Grade 12,18,136,40,96
11023,2016,Orphans,16,Khomas,210,Grade 10,20,9,2,7
11024,2016,Orphans,16,Khomas,212,Grade 12,16,1,1,0
11025,2016,Orphans,16,Khomas,210,Grade 10,21,5,1,4
11026,2016,Orphans,16,Khomas,211,Grade 11,23,1,0,1
11027,2016,Orphans,16,Khomas,211,Grade 11,21,11,1,10
11028,2016,Orphans,16,Khomas,211,Grade 11,20,18,10,8
11029,2016,Orphans,16,Khomas,211,Grade 11,19,37,18,19
11030,2016,Orphans,16,Khomas,211,Grade 11,18,67,26,41
11031,2016,Orphans,16,Khomas,211,Grade 11,17,103,28,75
11032,2016,Orphans,16,Khomas,208,Grade  8,20,2,2,0
11033,2016,Orphans,16,Khomas,212,Grade 12,17,37,13,24
11034,2017,Orphans,16,Khomas,205,Grade  5,14,45,31,14
11035,2017,Orphans,16,Khomas,206,Grade  6,12,343,148,195
11036,2017,Orphans,16,Khomas,206,Grade  6,11,49,23,26
11037,2017,Orphans,16,Khomas,205,Grade  5,7,3,2,1
11038,2017,Orphans,16,Khomas,205,Grade  5,19,1,0,1
11039,2017,Orphans,16,Khomas,205,Grade  5,18,1,0,1
11040,2017,Orphans,16,Khomas,205,Grade  5,17,1,0,1
11041,2017,Orphans,16,Khomas,204,Grade  4,17,2,2,0
11042,2017,Orphans,16,Khomas,205,Grade  5,15,21,15,6
11043,2017,Orphans,16,Khomas,206,Grade  6,15,29,11,18
11044,2017,Orphans,16,Khomas,205,Grade  5,13,86,50,36
11045,2017,Orphans,16,Khomas,205,Grade  5,12,187,86,101
11046,2017,Orphans,16,Khomas,205,Grade  5,11,291,119,172
11047,2017,Orphans,16,Khomas,205,Grade  5,10,53,18,35
11048,2017,Orphans,16,Khomas,204,Grade  4,9,49,23,26
11049,2017,Orphans,16,Khomas,208,Grade  8,18,29,14,15
11050,2017,Orphans,16,Khomas,205,Grade  5,16,6,4,2
11051,2017,Orphans,16,Khomas,207,Grade  7,15,104,54,50
11052,2017,Orphans,16,Khomas,500,Handicapped,13,3,2,1
11053,2017,Orphans,16,Khomas,208,Grade  8,16,127,64,63
11054,2017,Orphans,16,Khomas,208,Grade  8,15,218,113,105
11055,2017,Orphans,16,Khomas,208,Grade  8,14,293,122,171
11056,2017,Orphans,16,Khomas,208,Grade  8,13,50,21,29
11057,2017,Orphans,16,Khomas,207,Grade  7,18,6,4,2
11058,2017,Orphans,16,Khomas,206,Grade  6,13,206,107,99
11059,2017,Orphans,16,Khomas,207,Grade  7,16,44,29,15
11060,2017,Orphans,16,Khomas,206,Grade  6,14,89,52,37
11061,2017,Orphans,16,Khomas,207,Grade  7,14,166,69,97
11062,2017,Orphans,16,Khomas,207,Grade  7,13,319,114,205
11063,2017,Orphans,16,Khomas,207,Grade  7,12,64,20,44
11064,2017,Orphans,16,Khomas,207,Grade  7,11,2,0,2
11065,2017,Orphans,16,Khomas,206,Grade  6,17,6,3,3
11066,2017,Orphans,16,Khomas,206,Grade  6,16,21,10,11
11067,2017,Orphans,16,Khomas,204,Grade  4,16,3,2,1
11068,2017,Orphans,16,Khomas,207,Grade  7,17,20,11,9
11069,2017,Orphans,16,Khomas,201,Grade  1,6,35,13,22
11070,2017,Orphans,16,Khomas,202,Grade  2,17,1,0,1
11071,2017,Orphans,16,Khomas,202,Grade  2,13,3,2,1
11072,2017,Orphans,16,Khomas,202,Grade  2,12,1,0,1
11073,2017,Orphans,16,Khomas,202,Grade  2,11,3,2,1
11074,2017,Orphans,16,Khomas,202,Grade  2,10,34,25,9
11075,2017,Orphans,16,Khomas,201,Grade  1,9,19,13,6
11076,2017,Orphans,16,Khomas,204,Grade  4,8,1,0,1
11077,2017,Orphans,16,Khomas,201,Grade  1,7,200,101,99
11078,2017,Orphans,16,Khomas,202,Grade  2,7,39,13,26
11079,2017,Orphans,16,Khomas,201,Grade  1,11,1,1,0
11080,2017,Orphans,16,Khomas,201,Grade  1,10,1,1,0
11081,2017,Orphans,16,Khomas,100,Pre-Primary,8,1,0,1
11082,2017,Orphans,16,Khomas,100,Pre-Primary,7,3,0,3
11083,2017,Orphans,16,Khomas,100,Pre-Primary,6,57,30,27
11084,2017,Orphans,16,Khomas,100,Pre-Primary,5,15,5,10
11085,2017,Orphans,16,Khomas,201,Grade  1,8,49,29,20
11086,2017,Orphans,16,Khomas,203,Grade  3,14,4,4,0
11087,2017,Orphans,16,Khomas,204,Grade  4,14,5,2,3
11088,2017,Orphans,16,Khomas,204,Grade  4,13,30,16,14
11089,2017,Orphans,16,Khomas,204,Grade  4,12,85,61,24
11090,2017,Orphans,16,Khomas,204,Grade  4,11,158,94,64
11091,2017,Orphans,16,Khomas,204,Grade  4,10,316,145,171
11092,2017,Orphans,16,Khomas,203,Grade  3,9,274,122,152
11093,2017,Orphans,16,Khomas,202,Grade  2,5,2,1,1
11094,2017,Orphans,16,Khomas,203,Grade  3,7,3,1,2
11095,2017,Orphans,16,Khomas,202,Grade  2,6,1,1,0
11096,2017,Orphans,16,Khomas,203,Grade  3,13,4,2,2
11097,2017,Orphans,16,Khomas,203,Grade  3,12,12,7,5
11098,2017,Orphans,16,Khomas,203,Grade  3,11,40,22,18
11099,2017,Orphans,16,Khomas,203,Grade  3,10,134,76,58
11100,2017,Orphans,16,Khomas,202,Grade  2,9,107,51,56
11101,2017,Orphans,16,Khomas,202,Grade  2,8,242,128,114
11102,2017,Orphans,16,Khomas,208,Grade  8,19,5,3,2
11103,2017,Orphans,16,Khomas,203,Grade  3,8,43,19,24
11104,2017,Orphans,16,Khomas,321,Elementary Vocational,17,9,9,0
11105,2016,Orphans,16,Khomas,100,Pre-Primary,13,1,0,1
11106,2017,Orphans,16,Khomas,323,Advanced Vocational,16,1,1,0
11107,2017,Orphans,16,Khomas,322,Intermediate Vocational,20,2,2,0
11108,2017,Orphans,16,Khomas,322,Intermediate Vocational,19,3,3,0
11109,2017,Orphans,16,Khomas,322,Intermediate Vocational,18,4,4,0
11110,2017,Orphans,16,Khomas,322,Intermediate Vocational,17,4,4,0
11111,2017,Orphans,16,Khomas,323,Advanced Vocational,18,2,2,0
11112,2017,Orphans,16,Khomas,321,Elementary Vocational,18,8,6,2
11113,2017,Orphans,16,Khomas,401,Special Education Class,10,2,1,1
11114,2017,Orphans,16,Khomas,321,Elementary Vocational,16,6,3,3
11115,2017,Orphans,16,Khomas,213,Grade 13 / A level,19,3,2,1
11116,2017,Orphans,16,Khomas,212,Grade 12,23,5,1,4
11117,2017,Orphans,16,Khomas,212,Grade 12,22,6,4,2
11118,2017,Orphans,16,Khomas,208,Grade  8,17,46,24,22
11119,2017,Orphans,16,Khomas,212,Grade 12,20,40,22,18
11120,2017,Orphans,16,Khomas,321,Elementary Vocational,19,5,1,4
11121,2017,Orphans,16,Khomas,401,Special Education Class,6,1,1,0
11122,2017,Orphans,16,Khomas,500,Handicapped,18,3,2,1
11123,2017,Orphans,16,Khomas,500,Handicapped,17,5,1,4
11124,2017,Orphans,16,Khomas,500,Handicapped,16,5,3,2
11125,2017,Orphans,16,Khomas,500,Handicapped,15,1,0,1
11126,2017,Orphans,16,Khomas,422,Special Grade 12,19,2,0,2
11127,2017,Orphans,16,Khomas,422,Special Grade 12,17,4,0,4
11128,2017,Orphans,16,Khomas,323,Advanced Vocational,17,1,1,0
11129,2017,Orphans,16,Khomas,401,Special Education Class,8,2,1,1
11130,2017,Orphans,16,Khomas,212,Grade 12,19,77,29,48
11131,2017,Orphans,16,Khomas,401,Special Education Class,16,3,2,1
11132,2017,Orphans,16,Khomas,401,Special Education Class,15,2,1,1
11133,2017,Orphans,16,Khomas,401,Special Education Class,14,3,2,1
11134,2017,Orphans,16,Khomas,401,Special Education Class,13,4,3,1
11135,2017,Orphans,16,Khomas,401,Special Education Class,12,8,4,4
11136,2017,Orphans,16,Khomas,401,Special Education Class,11,3,2,1
11137,2017,Orphans,16,Khomas,422,Special Grade 12,16,1,0,1
11138,2017,Orphans,16,Khomas,209,Grade  9,16,195,95,100
11139,2017,Orphans,16,Khomas,210,Grade 10,15,49,14,35
11140,2017,Orphans,16,Khomas,212,Grade 12,21,14,7,7
11141,2017,Orphans,16,Khomas,210,Grade 10,12,4,1,3
11142,2017,Orphans,16,Khomas,209,Grade  9,21,1,0,1
11143,2017,Orphans,16,Khomas,209,Grade  9,20,1,1,0
11144,2017,Orphans,16,Khomas,209,Grade  9,19,25,17,8
11145,2017,Orphans,16,Khomas,212,Grade 12,18,131,31,100
11146,2017,Orphans,16,Khomas,209,Grade  9,17,123,65,58
11147,2017,Orphans,16,Khomas,210,Grade 10,16,266,111,155
11148,2017,Orphans,16,Khomas,209,Grade  9,15,269,91,178
11149,2017,Orphans,16,Khomas,209,Grade  9,14,64,21,43
11150,2017,Orphans,16,Khomas,209,Grade  9,13,1,0,1
11151,2017,Orphans,16,Khomas,208,Grade  8,24,1,0,1
11152,2017,Orphans,16,Khomas,208,Grade  8,21,1,0,1
11153,2017,Orphans,16,Khomas,208,Grade  8,20,3,0,3
11154,2017,Orphans,16,Khomas,209,Grade  9,18,71,45,26
11155,2017,Orphans,16,Khomas,211,Grade 11,19,46,24,22
11156,2017,Orphans,16,Khomas,212,Grade 12,17,33,10,23
11157,2017,Orphans,16,Khomas,212,Grade 12,16,1,1,0
11158,2017,Orphans,16,Khomas,211,Grade 11,25,6,1,5
11159,2017,Orphans,16,Khomas,211,Grade 11,24,2,0,2
11160,2017,Orphans,16,Khomas,211,Grade 11,23,2,1,1
11161,2017,Orphans,16,Khomas,210,Grade 10,14,3,3,0
11162,2017,Orphans,16,Khomas,211,Grade 11,20,28,14,14
11163,2017,Orphans,16,Khomas,210,Grade 10,17,213,85,128
11164,2017,Orphans,16,Khomas,211,Grade 11,18,100,46,54
11165,2017,Orphans,16,Khomas,211,Grade 11,17,128,51,77
11166,2017,Orphans,16,Khomas,211,Grade 11,16,36,10,26
11167,2017,Orphans,16,Khomas,210,Grade 10,25,1,0,1
11168,2017,Orphans,16,Khomas,210,Grade 10,21,5,3,2
11169,2017,Orphans,16,Khomas,210,Grade 10,20,14,8,6
11170,2017,Orphans,16,Khomas,210,Grade 10,19,42,24,18
11171,2017,Orphans,16,Khomas,210,Grade 10,18,96,48,48
11172,2017,Orphans,16,Khomas,211,Grade 11,21,14,10,4
11173,2016,Orphans,17,Kunene,207,Grade  7,12,11,6,5
11174,2016,Orphans,17,Kunene,100,Pre-Primary,6,41,21,20
11175,2016,Orphans,17,Kunene,100,Pre-Primary,16,1,1,0
11176,2016,Orphans,17,Kunene,208,Grade  8,25,2,0,2
11177,2016,Orphans,17,Kunene,208,Grade  8,16,74,39,35
11178,2016,Orphans,17,Kunene,208,Grade  8,17,78,43,35
11179,2016,Orphans,17,Kunene,208,Grade  8,18,52,37,15
11180,2016,Orphans,17,Kunene,208,Grade  8,19,22,8,14
11181,2016,Orphans,17,Kunene,208,Grade  8,20,30,22,8
11182,2016,Orphans,17,Kunene,208,Grade  8,21,9,6,3
11183,2016,Orphans,17,Kunene,206,Grade  6,16,37,20,17
11184,2016,Orphans,17,Kunene,208,Grade  8,24,2,2,0
11185,2016,Orphans,17,Kunene,208,Grade  8,13,6,2,4
11186,2016,Orphans,17,Kunene,209,Grade  9,13,2,0,2
11187,2016,Orphans,17,Kunene,209,Grade  9,14,4,1,3
11188,2016,Orphans,17,Kunene,209,Grade  9,15,32,12,20
11189,2016,Orphans,17,Kunene,209,Grade  9,16,53,19,34
11190,2016,Orphans,17,Kunene,209,Grade  9,17,54,24,30
