Contract,Client,DateOpen,Year,Month,Principal,IntratePr,IntPr,AdminFee,Stamps,Instalment,Total,DateFI,DateLI,Purpose,Period,CollectionMethod,LoanSizeCode,RepaymentCode,Paid,Balance,Status,Decision,Reason
9668,881,2024/01/03,2024,1,800,0.28,224,0,6,1030.28,1030.28,2024/02/02,2024/02/02,Consumption,1,Cash Collection,A,A,1030.28,0,Paid,Approved,Qualified
9669,883,2024/01/05,2024,1,800,0.28,224,0,6,1030.28,1030.28,2024/02/04,2024/02/04,Consumption,1,Cash Collection,A,A,1030.28,0,Paid,Approved,Qualified
9625,885,2024/01/28,2024,1,600,0.28,168,0,4,772.28,772.28,2024/02/27,2024/02/27,Education,1,Cash Collection,A,A,772.28,0,Paid,Approved,Qualified
9869,891,2024/01/26,2024,1,2100,0.28,588,0,12,2700.28,2700.28,2024/02/25,2024/02/25,Consumption,1,Cash Collection,B,A,2700.28,0,Paid,Approved,Qualified
9958,893,2024/01/18,2024,1,2800,0.28,784,0,18,3602.28,3602.28,2024/02/17,2024/02/17,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
9870,902,2024/01/28,2024,1,2100,0.28,588,0,12,2700.28,2700.28,2024/02/27,2024/02/27,Consumption,1,Cash Collection,B,A,2700.28,0,Paid,Approved,Qualified
9525,903,2024/01/21,2024,1,500,0.28,140,0,2,642.28,642.28,2024/02/20,2024/02/20,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9809,906,2024/01/03,2024,1,1800,0.28,504,0,12,2316.28,2316.28,2024/02/02,2024/02/02,Business,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
9671,907,2024/01/28,2024,1,800,0.28,224,0,6,1030.28,1030.28,2024/02/27,2024/02/27,Education,1,Cash Collection,A,A,1030.28,0,Paid,Approved,Qualified
9421,4,2024/02/12,2024,2,1000,0.225,225,0,6,1231,1231,2024/02/29,2024/02/29,Consumption,1,Cash Collection,A,A,1231,64,Paid,Approved,Qualified
9427,4,2024/02/12,2024,2,1000,0.225,225,0,6,1331,1331,2024/02/29,2024/02/29,Consumption,1,Cash Collection,A,A,1331,58,Paid,Approved,Qualified
9425,5,2024/02/12,2024,2,0,0.225,0,0,0,0,0,2024/02/29,2024/02/29,Consumption,1,Cash Collection,A,A,0,60,Paid,Approved,Qualified
9424,15,2024/02/12,2024,2,0,0.225,0,0,0,0,0,2024/02/29,2024/02/29,Consumption,1,Cash Collection,A,A,0,61,Paid,Approved,Qualified
9420,17,2024/02/12,2024,2,1000,0.28,280,0,6,1286,1286,2024/02/29,2024/02/29,Consumption,1,Cash Collection,A,A,1286,65,Paid,Approved,Qualified
10071,323,2024/02/21,2024,2,4800,0.28,1344,0,0,6144.28,6144.28,2024/03/22,2024/03/22,Consumption,1,Cash Collection,B,A,6144.28,0,Paid,Approved,Qualified
9965,449,2024/02/01,2024,2,2800,0.28,784,0,18,3602.28,3602.28,2024/03/02,2024/03/02,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
9746,464,2024/02/01,2024,2,1300,0.28,364,0,6,1670.28,1670.28,2024/03/02,2024/03/02,Consumption,1,Cash Collection,B,A,1670.28,0,Paid,Approved,Qualified
9595,569,2024/02/28,2024,2,500,0.28,140,0,2,642.28,642.28,2024/03/29,2024/03/29,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9747,585,2024/02/01,2024,2,1300,0.28,364,0,6,1670.28,1670.28,2024/03/02,2024/03/02,Consumption,1,Cash Collection,B,A,1670.28,0,Paid,Approved,Qualified
9673,593,2024/02/09,2024,2,800,0.28,224,0,6,1030.28,1030.28,2024/03/10,2024/03/10,Consumption,1,Cash Collection,A,A,1030.28,0,Paid,Approved,Qualified
9966,690,2024/02/18,2024,2,2800,0.28,784,0,18,3602.28,3602.28,2024/03/19,2024/03/19,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
10073,694,2024/02/29,2024,2,4800,0.28,1344,0,0,6144.28,6144.28,2024/03/30,2024/03/30,Clothing,1,Cash Collection,B,A,6144.28,0,Paid,Approved,Qualified
9674,700,2024/02/14,2024,2,800,0.28,224,0,6,1030.28,1030.28,2024/03/15,2024/03/15,Consumption,1,Cash Collection,A,A,1030.28,0,Paid,Approved,Qualified
9520,722,2024/02/23,2024,2,500,0.28,140,0,2,642.28,642.28,2024/03/24,2024/03/24,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9527,775,2024/02/18,2024,2,500,0.28,140,0,2,642.28,642.28,2024/03/19,2024/03/19,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9817,778,2024/02/01,2024,2,1800,0.28,504,0,12,2316.28,2316.28,2024/03/02,2024/03/02,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
10142,789,2024/02/29,2024,2,6800,0.28,1904,0,0,8704.28,8704.28,2024/03/30,2024/03/30,Clothing,1,Cash Collection,C,B,8704.28,0,Paid,Approved,Qualified
9548,795,2024/02/08,2024,2,500,0.28,140,0,2,642.28,642.28,2024/03/09,2024/03/09,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9816,802,2024/02/01,2024,2,1800,0.28,504,0,12,2316.28,2316.28,2024/03/02,2024/03/02,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
9519,803,2024/02/04,2024,2,500,0.28,140,0,2,642.28,642.28,2024/03/05,2024/03/05,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9819,808,2024/02/28,2024,2,1800,0.28,504,0,12,2316.28,2316.28,2024/03/29,2024/03/29,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
9970,814,2024/02/25,2024,2,2800,0.28,784,0,18,3602.28,3602.28,2024/03/26,2024/03/26,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
9815,819,2024/02/01,2024,2,1800,0.28,504,0,12,2316.28,2316.28,2024/03/02,2024/03/02,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
9818,830,2024/02/21,2024,2,1800,0.28,504,0,12,2316.28,2316.28,2024/03/22,2024/03/22,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
9626,835,2024/02/21,2024,2,600,0.28,168,0,4,772.28,772.28,2024/03/22,2024/03/22,Consumption,1,Cash Collection,A,A,772.28,0,Paid,Approved,Qualified
10123,837,2024/02/02,2024,2,5800,0.28,1624,0,0,7424.28,7424.28,2024/03/03,2024/03/03,Consumption,1,Cash Collection,C,B,7424.28,0,Paid,Approved,Qualified
9964,878,2024/02/01,2024,2,2800,0.28,784,0,18,3602.28,3602.28,2024/03/02,2024/03/02,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
9969,893,2024/02/25,2024,2,2800,0.28,784,0,18,3602.28,3602.28,2024/03/26,2024/03/26,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
9968,902,2024/02/25,2024,2,2800,0.28,784,0,18,3602.28,3602.28,2024/03/26,2024/03/26,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
9721,903,2024/02/21,2024,2,1000,0.28,280,0,6,1286.28,1286.28,2024/03/22,2024/03/22,Consumption,1,Cash Collection,B,A,1286.28,0,Paid,Approved,Qualified
9675,912,2024/02/23,2024,2,800,0.28,224,0,6,1030.28,1030.28,2024/03/24,2024/03/24,Consumption,1,Cash Collection,A,A,1030.28,0,Paid,Approved,Qualified
10124,913,2024/02/23,2024,2,5800,0.28,1624,0,0,7424.28,7424.28,2024/03/24,2024/03/24,Consumption,1,Cash Collection,C,B,7424.28,0,Paid,Approved,Qualified
9680,41,2024/03/20,2024,3,800,0.28,224,0,6,1030.28,1030.28,2024/04/19,2024/04/19,Consumption,1,Cash Collection,A,A,1030.28,0,Paid,Approved,Qualified
9899,94,2024/03/02,2024,3,2300,0.28,644,0,12,2956.28,2956.28,2024/04/01,2024/04/01,Consumption,1,Cash Collection,B,A,2956.28,0,Paid,Approved,Qualified
10074,114,2024/03/23,2024,3,4800,0.28,1344,0,0,6144.28,6144.28,2024/04/22,2024/04/22,Consumption,1,Cash Collection,B,A,6144.28,0,Paid,Approved,Qualified
9976,229,2024/03/22,2024,3,2800,0.28,784,0,18,3602.28,3602.28,2024/04/21,2024/04/21,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
9821,245,2024/03/02,2024,3,1800,0.28,504,0,12,2316.28,2316.28,2024/04/01,2024/04/01,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
9977,271,2024/03/30,2024,3,2800,0.28,784,0,18,3602.28,3602.28,2024/04/29,2024/04/29,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
9897,342,2024/03/01,2024,3,2300,0.28,644,0,12,2956.28,2956.28,2024/03/31,2024/03/31,Consumption,1,Cash Collection,B,A,2956.28,0,Paid,Approved,Qualified
9900,435,2024/03/21,2024,3,2300,0.28,644,0,12,2956.28,2956.28,2024/04/20,2024/04/20,Consumption,1,Cash Collection,B,A,2956.28,0,Paid,Approved,Qualified
10126,464,2024/03/23,2024,3,5800,0.28,1624,0,0,7424.28,7424.28,2024/04/22,2024/04/22,Consumption,1,Cash Collection,C,B,7424.28,0,Paid,Approved,Qualified
9776,473,2024/03/23,2024,3,1600,0.28,448,0,6,2054.28,2054.28,2024/04/22,2024/04/22,Consumption,1,Cash Collection,B,A,2054.28,0,Paid,Approved,Qualified
9820,496,2024/03/01,2024,3,1800,0.28,504,0,12,2316.28,2316.28,2024/03/31,2024/03/31,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
9971,563,2024/03/01,2024,3,2800,0.28,784,0,18,3602.28,3602.28,2024/03/31,2024/03/31,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
10025,569,2024/03/21,2024,3,3300,0.28,924,0,18,4242.28,4242.28,2024/04/20,2024/04/20,Consumption,1,Cash Collection,B,A,4242.28,0,Paid,Approved,Qualified
9898,585,2024/03/02,2024,3,2300,0.28,644,0,12,2956.28,2956.28,2024/04/01,2024/04/01,Consumption,1,Cash Collection,B,A,2956.28,0,Paid,Approved,Qualified
9551,593,2024/03/17,2024,3,500,0.28,140,0,2,642.28,642.28,2024/04/16,2024/04/16,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9974,690,2024/03/21,2024,3,2800,0.28,784,0,18,3602.28,3602.28,2024/04/20,2024/04/20,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
10075,694,2024/03/30,2024,3,4800,0.28,1344,0,0,6144.28,6144.28,2024/04/29,2024/04/29,Consumption,1,Cash Collection,B,A,6144.28,0,Paid,Approved,Qualified
9822,700,2024/03/03,2024,3,1800,0.28,504,0,12,2316.28,2316.28,2024/04/02,2024/04/02,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
9514,722,2024/03/23,2024,3,500,0.28,140,0,2,642.28,642.28,2024/04/22,2024/04/22,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9895,757,2024/03/01,2024,3,2300,0.28,644,0,12,2956.28,2956.28,2024/03/31,2024/03/31,Clothing,1,Cash Collection,B,A,2956.28,0,Paid,Approved,Qualified
10023,759,2024/03/01,2024,3,3300,0.28,924,0,18,4242.28,4242.28,2024/03/31,2024/03/31,Clothing,1,Cash Collection,B,A,4242.28,0,Paid,Approved,Qualified
9628,775,2024/03/03,2024,3,600,0.28,168,0,4,772.28,772.28,2024/04/02,2024/04/02,Consumption,1,Cash Collection,A,A,772.28,0,Paid,Approved,Qualified
9867,778,2024/03/03,2024,3,2000,0.28,560,0,12,2572.28,2572.28,2024/04/02,2024/04/02,Consumption,1,Cash Collection,B,A,2572.28,0,Paid,Approved,Qualified
9679,793,2024/03/17,2024,3,800,0.28,224,0,6,1030.28,1030.28,2024/04/16,2024/04/16,Consumption,1,Cash Collection,A,A,1030.28,0,Paid,Approved,Qualified
10095,799,2024/03/01,2024,3,5300,0.28,1484,0,0,6784.28,6784.28,2024/03/31,2024/03/31,Clothing,1,Cash Collection,C,B,6784.28,0,Paid,Approved,Qualified
9564,803,2024/03/01,2024,3,500,0.28,140,0,2,642.28,642.28,2024/03/31,2024/03/31,Clothing,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9733,804,2024/03/01,2024,3,1100,0.28,308,0,6,1414.28,1414.28,2024/03/31,2024/03/31,Clothing,1,Cash Collection,B,A,1414.28,0,Paid,Approved,Qualified
10042,808,2024/03/27,2024,3,3800,0.28,1064,0,0,4864.28,4864.28,2024/04/26,2024/04/26,Consumption,1,Cash Collection,B,A,4864.28,0,Paid,Approved,Qualified
9676,812,2024/03/02,2024,3,800,0.28,224,0,6,1030.28,1030.28,2024/04/01,2024/04/01,Consumption,1,Cash Collection,A,A,1030.28,0,Paid,Approved,Qualified
9830,819,2024/03/30,2024,3,1800,0.28,504,0,12,2316.28,2316.28,2024/04/29,2024/04/29,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
9732,826,2024/03/01,2024,3,1100,0.28,308,0,6,1414.28,1414.28,2024/03/31,2024/03/31,Clothing,1,Cash Collection,B,A,1414.28,0,Paid,Approved,Qualified
9975,831,2024/03/22,2024,3,2800,0.28,784,0,18,3602.28,3602.28,2024/04/21,2024/04/21,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
9565,835,2024/03/28,2024,3,500,0.28,140,0,2,642.28,642.28,2024/04/27,2024/04/27,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
10127,837,2024/03/30,2024,3,5800,0.28,1624,0,0,7424.28,7424.28,2024/04/29,2024/04/29,Consumption,1,Cash Collection,C,B,7424.28,0,Paid,Approved,Qualified
9700,857,2024/03/01,2024,3,900,0.28,252,0,6,1158.28,1158.28,2024/03/31,2024/03/31,Clothing,1,Cash Collection,A,A,1158.28,0,Paid,Approved,Qualified
9550,871,2024/03/03,2024,3,500,0.28,140,0,2,642.28,642.28,2024/04/02,2024/04/02,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9823,876,2024/03/27,2024,3,1800,0.28,504,0,12,2316.28,2316.28,2024/04/26,2024/04/26,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
9629,881,2024/03/08,2024,3,600,0.28,168,0,4,772.28,772.28,2024/04/07,2024/04/07,Consumption,1,Cash Collection,A,A,772.28,0,Paid,Approved,Qualified
9678,883,2024/03/03,2024,3,800,0.28,224,0,6,1030.28,1030.28,2024/04/02,2024/04/02,Consumption,1,Cash Collection,A,A,1030.28,0,Paid,Approved,Qualified
9630,885,2024/03/30,2024,3,600,0.28,168,0,4,772.28,772.28,2024/04/29,2024/04/29,Consumption,1,Cash Collection,A,A,772.28,0,Paid,Approved,Qualified
9973,893,2024/03/20,2024,3,2800,0.28,784,0,18,3602.28,3602.28,2024/04/19,2024/04/19,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
10008,902,2024/03/29,2024,3,3000,0.28,840,0,18,3858.28,3858.28,2024/04/28,2024/04/28,Clothing,1,Cash Collection,B,A,3858.28,0,Paid,Approved,Qualified
9829,906,2024/03/30,2024,3,1800,0.28,504,0,12,2316.28,2316.28,2024/04/29,2024/04/29,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
9549,907,2024/03/01,2024,3,500,0.28,140,0,2,642.28,642.28,2024/03/31,2024/03/31,Clothing,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9749,912,2024/03/29,2024,3,1300,0.28,364,0,6,1670.28,1670.28,2024/04/28,2024/04/28,Consumption,1,Cash Collection,B,A,1670.28,0,Paid,Approved,Qualified
9903,41,2024/04/02,2024,4,2300,0.28,644,0,12,2956.28,2956.28,2024/05/02,2024/05/02,Consumption,1,Cash Collection,B,A,2956.28,0,Paid,Approved,Qualified
9518,94,2024/04/17,2024,4,500,0.28,140,0,2,642.28,642.28,2024/05/17,2024/05/17,Clothing,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
10139,114,2024/04/10,2024,4,6300,0.28,1764,0,0,8064.28,8064.28,2024/05/10,2024/05/10,Clothing,1,Cash Collection,C,B,8064.28,0,Paid,Approved,Qualified
10077,229,2024/04/20,2024,4,4800,0.28,1344,0,0,6144.28,6144.28,2024/05/20,2024/05/20,Consumption,1,Cash Collection,B,A,6144.28,0,Paid,Approved,Qualified
10129,245,2024/04/26,2024,4,5800,0.28,1624,0,0,7424.28,7424.28,2024/05/26,2024/05/26,Consumption,1,Cash Collection,C,B,7424.28,0,Paid,Approved,Qualified
9979,271,2024/04/03,2024,4,2800,0.28,784,0,18,3602.28,3602.28,2024/05/03,2024/05/03,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
10045,287,2024/04/27,2024,4,3800,0.28,1064,0,0,4864.28,4864.28,2024/05/27,2024/05/27,Consumption,1,Cash Collection,B,A,4864.28,0,Paid,Approved,Qualified
9555,323,2024/04/19,2024,4,500,0.28,140,0,2,642.28,642.28,2024/05/19,2024/05/19,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
10079,483,2024/04/27,2024,4,4800,0.28,1344,0,0,6144.28,6144.28,2024/05/27,2024/05/27,Consumption,1,Cash Collection,B,A,6144.28,0,Paid,Approved,Qualified
9834,496,2024/04/03,2024,4,1800,0.28,504,0,12,2316.28,2316.28,2024/05/03,2024/05/03,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
9722,563,2024/04/02,2024,4,1000,0.28,280,0,6,1286.28,1286.28,2024/05/02,2024/05/02,Consumption,1,Cash Collection,B,A,1286.28,0,Paid,Approved,Qualified
9515,569,2024/04/13,2024,4,500,0.28,140,0,2,642.28,642.28,2024/05/13,2024/05/13,Clothing,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9682,585,2024/04/02,2024,4,800,0.28,224,0,6,1030.28,1030.28,2024/05/02,2024/05/02,Consumption,1,Cash Collection,A,A,1030.28,0,Paid,Approved,Qualified
9596,593,2024/04/12,2024,4,500,0.28,140,0,2,642.28,642.28,2024/05/12,2024/05/12,Clothing,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9984,690,2024/04/19,2024,4,2800,0.28,784,0,18,3602.28,3602.28,2024/05/19,2024/05/19,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
10076,694,2024/04/02,2024,4,4800,0.28,1344,0,0,6144.28,6144.28,2024/05/02,2024/05/02,Consumption,1,Cash Collection,B,A,6144.28,0,Paid,Approved,Qualified
9750,700,2024/04/02,2024,4,1300,0.28,364,0,6,1670.28,1670.28,2024/05/02,2024/05/02,Consumption,1,Cash Collection,B,A,1670.28,0,Paid,Approved,Qualified
9554,711,2024/04/02,2024,4,500,0.28,140,0,2,642.28,642.28,2024/05/02,2024/05/02,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9557,722,2024/04/20,2024,4,500,0.28,140,0,2,642.28,642.28,2024/05/20,2024/05/20,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9907,757,2024/04/27,2024,4,2300,0.28,644,0,12,2956.28,2956.28,2024/05/27,2024/05/27,Consumption,1,Cash Collection,B,A,2956.28,0,Paid,Approved,Qualified
9978,759,2024/04/02,2024,4,2800,0.28,784,0,18,3602.28,3602.28,2024/05/02,2024/05/02,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
10028,759,2024/04/27,2024,4,3300,0.28,924,0,18,4242.28,4242.28,2024/05/27,2024/05/27,Consumption,1,Cash Collection,B,A,4242.28,0,Paid,Approved,Qualified
9681,773,2024/04/02,2024,4,800,0.28,224,0,6,1030.28,1030.28,2024/05/02,2024/05/02,Consumption,1,Cash Collection,A,A,1030.28,0,Paid,Approved,Qualified
9702,778,2024/04/10,2024,4,900,0.28,252,0,6,1158.28,1158.28,2024/05/10,2024/05/10,Clothing,1,Cash Collection,A,A,1158.28,0,Paid,Approved,Qualified
9835,783,2024/04/16,2024,4,1800,0.28,504,0,12,2316.28,2316.28,2024/05/16,2024/05/16,Clothing,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
10097,799,2024/04/27,2024,4,5300,0.28,1484,0,0,6784.28,6784.28,2024/05/27,2024/05/27,Consumption,1,Cash Collection,C,B,6784.28,0,Paid,Approved,Qualified
9833,802,2024/04/03,2024,4,1800,0.28,504,0,12,2316.28,2316.28,2024/05/03,2024/05/03,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
9552,803,2024/04/02,2024,4,500,0.28,140,0,2,642.28,642.28,2024/05/02,2024/05/02,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9736,804,2024/04/27,2024,4,1100,0.28,308,0,6,1414.28,1414.28,2024/05/27,2024/05/27,Consumption,1,Cash Collection,B,A,1414.28,0,Paid,Approved,Qualified
10043,808,2024/04/24,2024,4,3800,0.28,1064,0,0,4864.28,4864.28,2024/05/24,2024/05/24,Consumption,1,Cash Collection,B,A,4864.28,0,Paid,Approved,Qualified
9735,819,2024/04/02,2024,4,1100,0.28,308,0,6,1414.28,1414.28,2024/05/02,2024/05/02,Consumption,1,Cash Collection,B,A,1414.28,0,Paid,Approved,Qualified
9723,826,2024/04/27,2024,4,1000,0.28,280,0,6,1286.28,1286.28,2024/05/27,2024/05/27,Consumption,1,Cash Collection,B,A,1286.28,0,Paid,Approved,Qualified
9685,830,2024/04/23,2024,4,800,0.28,224,0,6,1030.28,1030.28,2024/05/23,2024/05/23,Consumption,1,Cash Collection,A,A,1030.28,0,Paid,Approved,Qualified
9985,831,2024/04/23,2024,4,2800,0.28,784,0,18,3602.28,3602.28,2024/05/23,2024/05/23,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
9836,832,2024/04/27,2024,4,1800,0.28,504,0,12,2316.28,2316.28,2024/05/27,2024/05/27,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
9631,835,2024/04/19,2024,4,600,0.28,168,0,4,772.28,772.28,2024/05/19,2024/05/19,Consumption,1,Cash Collection,A,A,772.28,0,Paid,Approved,Qualified
9889,841,2024/04/03,2024,4,2250,0.28,630,0,12,2892.28,2892.28,2024/05/03,2024/05/03,Clothing,1,Cash Collection,B,A,2892.28,0,Paid,Approved,Qualified
9528,871,2024/04/12,2024,4,500,0.28,140,0,2,642.28,642.28,2024/05/12,2024/05/12,Clothing,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9683,881,2024/04/02,2024,4,800,0.28,224,0,6,1030.28,1030.28,2024/05/02,2024/05/02,Consumption,1,Cash Collection,A,A,1030.28,0,Paid,Approved,Qualified
9684,883,2024/04/04,2024,4,800,0.28,224,0,6,1030.28,1030.28,2024/05/04,2024/05/04,Clothing,1,Cash Collection,A,A,1030.28,0,Paid,Approved,Qualified
9632,885,2024/04/27,2024,4,600,0.28,168,0,4,772.28,772.28,2024/05/27,2024/05/27,Consumption,1,Cash Collection,A,A,772.28,0,Paid,Approved,Qualified
9871,891,2024/04/25,2024,4,2100,0.28,588,0,12,2700.28,2700.28,2024/05/25,2024/05/25,Consumption,1,Cash Collection,B,A,2700.28,0,Paid,Approved,Qualified
9872,902,2024/04/27,2024,4,2100,0.28,588,0,12,2700.28,2700.28,2024/05/27,2024/05/27,Consumption,1,Cash Collection,B,A,2700.28,0,Paid,Approved,Qualified
9529,903,2024/04/20,2024,4,500,0.28,140,0,2,642.28,642.28,2024/05/20,2024/05/20,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9832,906,2024/04/02,2024,4,1800,0.28,504,0,12,2316.28,2316.28,2024/05/02,2024/05/02,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
9686,907,2024/04/27,2024,4,800,0.28,224,0,6,1030.28,1030.28,2024/05/27,2024/05/27,Consumption,1,Cash Collection,A,A,1030.28,0,Paid,Approved,Qualified
9909,41,2024/05/30,2024,5,2300,0.28,644,0,12,2956.28,2956.28,2024/06/29,2024/06/29,Consumption,1,Cash Collection,B,A,2956.28,0,Paid,Approved,Qualified
9912,94,2024/05/31,2024,5,2300,0.28,644,0,12,2956.28,2956.28,2024/06/30,2024/06/30,Consumption,1,Cash Collection,B,A,2956.28,0,Paid,Approved,Qualified
10133,114,2024/05/31,2024,5,5800,0.28,1624,0,0,7424.28,7424.28,2024/06/30,2024/06/30,Consumption,1,Cash Collection,C,B,7424.28,0,Paid,Approved,Qualified
9844,245,2024/05/31,2024,5,1800,0.28,504,0,12,2316.28,2316.28,2024/06/30,2024/06/30,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
10132,287,2024/05/30,2024,5,5800,0.28,1624,0,0,7424.28,7424.28,2024/06/29,2024/06/29,Consumption,1,Cash Collection,C,B,7424.28,0,Paid,Approved,Qualified
10080,323,2024/05/21,2024,5,4800,0.28,1344,0,0,6144.28,6144.28,2024/06/20,2024/06/20,Consumption,1,Cash Collection,B,A,6144.28,0,Paid,Approved,Qualified
9910,342,2024/05/30,2024,5,2300,0.28,644,0,12,2956.28,2956.28,2024/06/29,2024/06/29,Consumption,1,Cash Collection,B,A,2956.28,0,Paid,Approved,Qualified
9987,449,2024/05/01,2024,5,2800,0.28,784,0,18,3602.28,3602.28,2024/05/31,2024/05/31,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
9751,464,2024/05/01,2024,5,1300,0.28,364,0,6,1670.28,1670.28,2024/05/31,2024/05/31,Consumption,1,Cash Collection,B,A,1670.28,0,Paid,Approved,Qualified
9843,496,2024/05/30,2024,5,1800,0.28,504,0,12,2316.28,2316.28,2024/06/29,2024/06/29,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
9993,563,2024/05/30,2024,5,2800,0.28,784,0,18,3602.28,3602.28,2024/06/29,2024/06/29,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
9597,569,2024/05/28,2024,5,500,0.28,140,0,2,642.28,642.28,2024/06/27,2024/06/27,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9752,585,2024/05/01,2024,5,1300,0.28,364,0,6,1670.28,1670.28,2024/05/31,2024/05/31,Consumption,1,Cash Collection,B,A,1670.28,0,Paid,Approved,Qualified
9688,593,2024/05/09,2024,5,800,0.28,224,0,6,1030.28,1030.28,2024/06/08,2024/06/08,Business,1,Cash Collection,A,A,1030.28,0,Paid,Approved,Qualified
9988,690,2024/05/18,2024,5,2800,0.28,784,0,18,3602.28,3602.28,2024/06/17,2024/06/17,Business,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
